,="["&(COLUMN(B1)-2)*10&".."&(COLUMN(B1)-1)*10&")"
632812245,11,3,4,1,0,3,1,1,1,2,2,4,1,0,1,3,0,0,1,1,
632812246,7,7,0,0,0,2,0,1,1,2,2,1,1,0,1,2,2,0,3,
632812247,10,3,0,0,0,1,2,0,5,4,0,0,2,2,1,1,2,0,11,2,
632812248,9,5,2,0,1,0,1,0,3,0,2,1,2,1,0,1,0,1,2,1,
632812249,12,7,2,0,1,1,2,0,0,2,0,0,0,0,1,2,2,1,5,
632812250,7,8,1,0,0,1,2,0,1,1,3,0,2,1,0,0,0,1,5,2,
632812251,13,6,1,2,1,0,3,2,2,1,2,0,1,0,1,0,0,5,4,1,
632812252,9,6,2,1,2,0,1,3,0,2,1,0,1,0,1,1,1,1,1,1,
632812253,9,8,3,0,1,4,2,0,1,3,1,0,2,1,1,2,0,2,
632812254,3,4,0,1,2,0,0,1,3,1,1,0,0,1,0,1,1,1,3,2,
632812255,7,2,0,1,1,1,0,2,0,0,1,1,1,0,0,2,0,0,3,2,
632812256,4,6,3,1,0,0,0,1,1,2,1,0,0,0,1,1,1,1,5,
632812257,8,5,1,1,1,2,1,2,1,3,1,1,3,2,1,0,0,0,5,1,
632812258,11,3,1,1,2,2,1,1,2,3,2,1,0,0,1,2,2,2,2,
632812259,10,4,1,1,1,2,2,0,1,1,1,0,3,1,0,2,0,1,7,4,
632812260,9,4,3,2,1,0,0,1,3,1,0,2,0,0,0,0,0,2,10,
632812261,9,4,0,6,0,5,1,2,1,5,3,0,1,0,2,1,1,0,4,
632812262,13,3,3,0,0,2,2,1,0,1,0,0,2,0,0,2,0,0,5,1,
632812263,8,9,2,3,0,1,2,2,1,2,5,0,3,0,0,1,0,3,7,
632812264,13,4,4,1,1,0,1,1,1,1,1,0,0,1,0,2,1,1,1,
632812265,7,7,1,3,2,4,3,0,0,1,1,1,3,1,2,0,0,1,7,2,
632812266,12,6,2,1,2,0,0,1,4,0,4,1,1,1,0,1,1,0,6,3,
632812267,7,8,1,4,0,0,1,0,1,2,4,3,2,1,1,0,0,1,2,1,
632812268,15,6,3,1,2,5,3,2,0,1,1,1,3,0,1,1,0,5,3,
632812269,8,5,1,0,0,2,1,1,0,1,4,0,4,0,0,1,2,0,3,
632812270,8,7,0,2,1,0,3,2,1,2,1,1,2,0,2,1,2,0,7,2,
632812271,15,8,2,3,1,3,0,2,2,1,0,1,3,0,1,1,0,2,3,1,
632812272,10,6,1,2,1,1,0,0,1,2,1,0,2,0,1,0,0,0,8,1,
632812273,11,7,0,3,1,1,2,0,0,2,3,0,1,2,0,1,1,2,7,1,
632812274,12,5,5,0,1,0,3,2,2,3,0,0,1,0,0,1,0,1,3,1,
632812275,9,3,1,1,0,5,1,1,1,0,2,2,1,0,0,1,2,2,2,3,
632812276,8,7,2,4,2,3,3,0,0,3,4,0,3,0,2,2,1,0,5,1,
632812277,16,5,5,0,0,1,0,0,2,4,1,1,2,0,3,0,1,0,4,2,
632812278,8,8,2,2,1,4,0,1,0,3,4,2,0,0,1,1,0,1,2,1,
632812279,10,2,6,0,0,4,2,1,2,1,1,1,1,1,0,1,0,1,3,
632812280,12,6,2,1,0,1,0,1,0,5,1,0,2,1,0,0,2,0,2,1,
632812281,16,8,1,1,1,7,2,0,1,4,0,0,1,0,0,1,0,1,3,
632812282,13,9,1,0,2,1,0,0,1,0,1,0,3,1,0,0,1,2,6,
632812283,14,6,3,3,1,3,2,1,0,1,1,2,0,0,1,1,0,0,4,3,
632812284,6,5,0,2,2,2,1,2,1,5,3,1,2,1,1,1,0,0,5,4,
632812285,12,2,1,3,1,1,0,1,1,1,3,1,1,0,1,0,1,3,3,2,
632812286,11,7,2,2,0,1,3,1,2,0,1,2,0,0,0,1,0,2,2,3,
632812287,15,5,1,2,0,0,1,0,1,2,3,0,1,1,0,1,0,1,5,
632812288,14,7,5,4,2,1,2,2,3,5,3,1,2,0,3,0,1,0,3,3,
632812289,12,5,2,4,0,0,4,2,1,1,2,1,1,1,0,2,0,3,6,
632812290,13,3,1,4,0,0,3,0,1,2,2,0,1,0,1,1,2,1,5,3,
632812291,20,3,3,3,2,2,2,0,0,3,3,0,1,1,0,0,0,1,6,2,
632812292,12,0,3,4,0,1,1,3,2,2,1,3,0,0,2,0,1,4,6,3,
632812293,9,10,1,2,3,5,0,3,0,5,1,2,5,0,1,1,1,2,3,2,
632812294,12,8,1,6,2,2,1,0,2,4,2,0,5,1,0,1,2,1,8,
632812295,15,6,2,3,1,0,2,1,2,2,4,0,1,1,3,1,0,1,4,2,
632812296,4,8,0,1,1,3,0,0,2,3,1,0,2,0,1,1,3,0,5,
632812297,16,6,1,1,2,1,2,2,3,1,1,0,4,0,1,1,0,3,10,
632812298,15,5,0,0,1,1,0,4,2,1,5,0,3,0,1,2,1,1,3,4,
632812299,14,9,1,1,4,0,2,2,1,2,3,0,0,0,0,0,1,4,8,5,
632812300,6,10,2,2,0,3,4,1,0,5,0,2,1,0,1,1,2,2,5,2,
632812301,18,2,1,4,3,1,0,1,0,2,0,0,2,2,0,1,0,1,9,2,
632812302,14,5,3,3,1,1,3,1,2,0,2,0,2,0,0,0,1,1,7,2,
632812303,12,7,0,2,0,1,2,0,2,2,1,1,1,1,0,2,0,4,3,2,
632812304,6,5,1,1,3,0,3,0,0,2,2,1,1,0,0,2,0,0,4,3,
632812305,18,3,4,2,2,1,0,2,1,6,1,1,0,1,3,1,2,2,9,
632812306,18,8,0,1,1,3,1,0,2,2,0,1,2,0,0,1,1,0,5,1,
632812307,14,8,2,1,0,2,5,1,3,0,0,0,1,0,0,2,0,1,5,1,
632812308,15,6,2,1,0,1,2,1,2,1,2,1,2,0,2,1,1,3,3,1,
632812309,11,7,2,1,1,1,3,1,0,3,6,1,0,0,0,1,1,2,7,2,
632812310,15,7,1,2,1,3,5,0,6,2,0,0,3,1,1,1,0,2,3,
632812311,15,5,0,1,0,4,2,0,5,0,0,3,1,2,2,0,0,1,3,2,
632812312,6,11,2,4,2,3,5,0,4,2,4,1,1,3,0,1,2,0,7,3,
632812313,18,9,1,0,2,3,0,0,1,3,1,2,3,0,0,2,0,1,6,1,
632812314,15,6,0,2,2,1,3,0,1,4,0,1,3,2,1,3,0,0,7,1,
632812315,13,6,0,2,1,0,4,1,0,4,3,1,2,0,2,1,1,0,5,4,
632812316,13,8,2,3,1,4,0,0,1,0,2,3,1,1,3,1,1,
632812317,16,2,2,7,3,1,1,1,0,2,1,2,0,0,0,2,3,1,3,3,
632812318,14,6,2,1,1,1,2,0,1,3,3,0,2,1,2,1,1,5,8,
632812319,20,7,1,5,1,2,3,1,1,1,3,0,0,0,1,2,1,2,4,3,
632812320,11,8,3,5,1,2,2,1,1,7,5,2,0,2,2,3,2,1,4,1,
632812321,11,5,2,3,2,1,1,4,2,1,1,2,0,0,0,2,2,0,10,1,
632812322,11,7,3,1,0,2,1,1,2,3,0,2,0,0,0,3,3,1,4,1,
632812323,9,9,1,0,1,3,3,1,1,2,2,1,6,1,0,2,0,1,3,3,
632812324,16,7,1,1,1,1,2,0,1,3,0,1,1,2,0,0,0,4,8,1,
632812325,6,8,1,5,1,0,1,0,1,2,2,1,4,2,1,0,0,0,2,1,
632812326,10,10,1,1,0,2,1,1,2,2,1,1,0,0,1,0,1,5,9,2,
632812327,18,4,2,1,2,0,1,2,0,4,2,0,0,0,0,3,1,2,2,2,
632812328,8,7,2,2,2,1,3,1,1,0,2,0,3,1,0,2,1,1,5,3,
632812329,12,9,2,1,2,1,2,1,1,2,1,2,2,1,1,2,1,1,7,
632812330,17,7,3,2,0,0,1,2,0,2,2,1,3,1,2,0,1,0,6,1,
632812331,16,8,1,0,0,1,3,1,1,1,3,1,1,2,3,0,1,0,7,
632812332,12,4,3,2,2,1,3,1,1,1,1,0,4,0,0,0,2,3,3,1,
632812333,9,6,0,1,0,0,1,2,1,3,0,1,3,1,2,1,1,1,6,1,
632812334,14,2,2,3,2,2,3,0,1,2,2,0,1,3,2,2,0,2,7,3,
632812335,5,9,3,1,3,1,7,2,2,1,4,2,2,3,0,0,3,1,3,2,
632812336,6,9,0,3,2,4,2,2,3,1,1,2,1,2,1,3,0,0,3,1,
632812337,10,4,0,0,2,2,1,1,3,4,0,0,1,2,0,3,1,1,3,3,
632812338,8,6,1,4,4,0,2,0,1,2,2,2,2,3,0,2,0,1,5,1,
632812339,8,5,1,0,2,2,2,2,1,5,0,0,2,0,0,3,1,1,7,1,
632812340,12,5,2,1,2,2,2,1,1,2,1,1,1,1,0,0,3,0,8,2,
632812341,11,12,2,2,1,1,3,1,4,2,1,1,1,0,0,1,0,5,9,
632812342,9,9,6,2,4,3,7,2,1,1,2,0,0,1,1,4,0,1,5,3,
632812343,18,4,1,2,3,0,5,2,4,2,1,2,2,1,0,0,0,5,5,2,
632812344,19,9,4,0,2,4,1,0,0,3,0,0,0,2,2,1,0,1,7,1,
632812345,8,8,0,0,4,0,1,0,1,3,0,1,3,1,4,0,1,1,4,2,
632812346,11,5,2,0,2,0,2,1,3,2,1,1,0,2,1,0,1,2,4,3,
632812347,15,7,3,1,2,2,3,4,2,2,0,0,1,0,0,1,0,0,9,1,
632812348,20,7,0,4,0,2,1,1,1,1,1,1,1,0,0,3,1,1,8,2,
632812349,15,9,1,2,1,1,1,1,0,1,1,0,1,2,1,1,0,1,5,
632812350,14,10,2,1,1,0,0,2,1,4,4,0,0,0,0,1,1,2,6,1,
632812351,15,3,2,4,1,0,3,1,0,2,1,0,2,1,0,2,0,3,5,1,
632812352,10,4,1,3,2,1,1,1,1,1,1,3,2,1,0,1,0,0,5,3,
632812353,13,5,3,2,2,1,2,0,3,1,3,0,2,1,2,4,0,0,2,1,
632812354,10,5,1,1,0,0,2,1,2,1,3,1,0,1,0,0,0,2,3,
632812355,8,5,3,0,2,1,1,1,2,3,3,0,0,0,1,0,1,0,7,
632812356,16,3,3,0,1,3,1,1,1,2,1,1,1,2,1,0,1,0,4,
632812357,10,3,3,1,2,1,4,0,2,0,1,0,2,0,1,0,0,1,3,1,
632812358,8,4,0,3,1,1,3,0,1,4,4,1,1,0,1,1,4,2,2,1,
632812359,11,3,2,1,0,2,2,3,1,4,0,0,0,0,0,0,0,2,7,1,
632812360,8,4,3,0,1,2,1,1,3,1,1,1,2,0,1,0,1,1,4,1,
632812361,13,5,1,1,2,1,1,0,0,4,2,0,0,0,1,0,3,0,6,3,
632812362,14,6,0,2,1,1,1,0,0,1,0,0,3,0,1,1,1,1,2,1,
632812363,9,6,1,1,0,4,1,1,0,6,1,1,0,1,0,0,1,0,6,1,
632812364,12,8,1,3,1,1,4,1,2,1,1,0,0,1,1,3,1,0,6,
632812365,4,4,2,2,1,1,4,1,1,4,0,1,3,2,0,0,0,2,2,
632812366,11,7,3,4,4,0,2,1,1,3,0,2,0,0,2,1,1,2,3,1,
632812367,11,4,1,0,0,2,0,0,1,3,1,0,0,1,0,0,2,4,1,
632812368,6,3,3,0,1,2,1,1,2,1,2,1,0,2,1,1,0,0,4,1,
632812369,12,4,3,1,1,1,1,0,2,0,1,2,1,1,1,1,3,2,3,1,
632812370,6,5,1,0,1,2,2,3,1,2,3,2,0,0,0,0,2,0,6,
632812371,17,3,1,1,1,0,1,0,2,2,3,1,0,2,1,0,0,2,4,1,
632812372,9,3,2,2,1,3,3,1,0,1,1,0,0,1,0,2,1,1,1,
632812373,7,6,0,0,0,4,3,2,1,3,2,0,1,0,1,0,1,2,6,
632812374,11,7,2,0,3,1,4,0,0,3,3,2,1,0,0,0,0,3,6,2,
632812375,10,4,1,2,3,0,4,0,0,0,1,0,2,0,2,1,1,1,3,3,
632812376,13,8,1,1,0,1,1,1,2,1,0,3,1,0,0,0,1,0,4,2,
632812377,10,6,2,2,0,0,1,1,1,3,1,0,0,0,3,1,0,0,4,2,
632812378,10,3,1,1,0,2,0,0,0,2,0,1,1,3,0,0,3,1,5,4,
632812379,3,3,1,3,0,3,0,1,2,1,0,1,1,1,0,1,1,3,4,1,
632812380,6,4,0,0,0,1,2,1,0,3,1,0,0,2,1,1,1,1,5,1,
632812381,8,7,2,3,0,1,2,0,0,1,3,1,0,1,1,0,2,0,5,1,
632812382,10,7,1,2,1,1,1,2,1,3,0,2,1,1,0,0,1,1,5,2,
632812383,16,7,0,0,0,1,0,1,2,1,3,0,1,0,0,0,3,0,5,1,
632812384,8,4,2,1,2,4,0,1,2,2,1,0,0,1,2,0,0,1,2,
632812385,11,4,0,0,0,1,0,2,2,1,1,2,1,2,2,0,0,1,1,
632812386,8,5,0,2,2,1,0,1,0,2,1,1,0,1,1,0,0,2,5,4,
632812387,13,6,2,0,1,0,1,0,1,2,4,1,2,1,0,2,1,0,5,4,
632812388,8,6,0,1,4,0,1,0,2,2,1,2,1,1,2,0,0,0,1,2,
632812389,13,5,2,2,1,0,1,1,1,2,3,2,1,2,0,1,1,0,3,
632812390,10,6,2,1,0,2,2,0,0,5,0,0,1,0,5,0,2,2,2,
632812391,7,4,1,3,0,3,0,0,0,0,1,0,2,1,1,2,0,0,3,2,
632812392,12,11,2,1,0,1,2,2,2,2,3,2,1,1,0,0,0,1,5,
632812393,11,6,1,3,0,2,0,2,1,1,2,0,2,0,1,1,1,2,8,
632812394,13,6,1,3,3,2,2,1,2,3,0,1,0,1,0,1,0,3,4,
632812395,13,5,4,2,0,1,0,1,1,5,2,1,1,0,0,0,0,0,8,
632812396,17,7,2,2,0,1,1,1,1,5,3,1,0,0,0,0,2,0,6,3,
632812397,7,9,4,1,1,0,1,1,1,3,0,1,0,1,0,0,0,0,5,1,
632812398,9,9,2,1,3,0,1,1,2,1,1,0,1,2,1,2,0,0,3,1,
632812399,13,7,0,2,0,1,1,1,0,1,2,2,4,3,0,0,2,1,6,1,
632812400,11,9,3,1,0,5,2,0,1,2,0,3,0,0,0,1,2,3,7,1,
632812401,9,8,0,2,1,2,2,1,2,3,0,1,0,1,0,2,1,0,3,
632812402,11,6,1,2,1,1,2,1,2,2,2,2,0,1,0,0,1,1,5,1,
632812403,10,6,2,1,2,1,0,1,0,1,1,1,0,1,1,2,0,1,1,
632812404,8,11,0,4,2,1,3,3,1,2,1,1,0,0,3,0,0,1,5,1,
632812405,11,4,1,0,0,1,4,0,5,4,2,0,0,0,0,1,0,1,8,
632812406,12,3,2,2,4,1,1,3,1,2,3,0,0,1,3,1,0,0,3,
632812407,10,6,1,2,0,0,1,3,0,3,0,0,1,1,1,1,0,1,5,2,
632812408,7,4,3,1,2,2,2,1,1,1,1,1,1,0,0,1,0,1,6,2,
632812409,7,11,0,1,2,1,0,0,0,2,2,0,0,0,0,1,2,1,1,3,
632812410,13,4,2,1,1,0,1,3,0,3,1,0,2,1,1,1,2,1,4,1,
632812411,9,6,2,0,0,2,0,1,2,1,2,2,0,0,0,2,0,0,4,2,
632812412,10,4,1,2,0,1,2,2,1,1,3,0,3,1,0,1,3,0,3,2,
632812413,15,3,3,0,1,4,5,2,0,4,1,0,1,0,2,0,0,0,5,
632812414,13,3,2,2,0,1,1,0,2,5,1,1,0,2,0,0,0,0,8,2,
632812415,17,8,2,2,0,1,1,0,0,1,2,2,2,1,2,1,0,1,7,2,
632812416,10,3,0,1,0,2,2,0,0,3,2,1,0,0,1,1,1,2,11,2,
632812417,11,13,2,3,2,2,3,1,0,3,2,2,2,1,0,2,0,1,4,
632812418,10,8,1,3,1,1,1,2,2,3,0,0,2,3,1,0,1,2,3,1,
632812419,9,5,1,3,3,0,5,1,0,3,1,0,1,1,1,0,0,4,4,3,
632812420,15,6,2,1,2,1,1,1,2,1,1,1,1,2,1,0,1,2,4,1,
632812421,10,4,3,1,0,1,2,1,1,4,0,2,0,2,0,0,0,1,1,2,
632812422,16,8,1,1,1,1,1,0,2,0,2,0,1,1,0,0,2,0,3,1,
632812423,13,5,1,4,0,2,3,0,3,0,1,0,0,1,2,2,0,2,4,4,
632812424,10,10,3,1,1,0,0,1,0,0,1,0,5,0,2,2,1,0,7,2,
632812425,11,11,1,1,0,0,3,0,3,5,1,1,3,1,0,1,1,3,11,5,
632812426,14,2,4,0,0,1,3,0,2,3,0,1,2,2,1,4,0,1,6,1,
632812427,13,5,3,2,0,1,2,1,4,5,2,2,3,0,0,4,1,0,4,
632812428,12,5,1,2,2,1,2,0,0,2,1,1,0,0,1,2,1,0,9,1,
632812429,10,7,1,2,0,0,3,2,2,4,2,0,0,0,0,1,0,2,7,
632812430,21,5,1,4,1,0,0,1,0,1,1,0,2,0,0,2,0,0,5,3,
632812431,9,2,4,2,1,0,1,1,1,4,0,0,0,0,1,0,0,2,4,3,
632812432,5,4,1,1,2,2,3,1,2,2,1,3,1,1,0,1,0,0,4,1,
632812433,10,4,3,1,1,0,2,1,0,2,0,1,0,0,1,1,2,3,2,
632812434,20,8,4,2,1,1,3,1,1,4,0,0,3,1,0,0,1,1,2,3,
632812435,11,7,0,1,4,1,2,1,0,3,2,1,0,2,1,1,1,1,11,1,
632812436,8,3,3,1,0,1,2,1,0,1,1,1,2,0,0,1,1,1,5,1,
632812437,6,15,1,3,2,1,0,3,3,1,3,0,0,0,1,1,0,1,4,1,
632812438,8,6,1,3,0,1,1,1,0,0,1,0,1,0,0,2,0,0,5,1,
632812439,10,5,2,4,1,1,0,2,0,4,1,0,1,0,0,3,0,1,6,4,
632812440,9,5,1,2,1,1,1,3,3,1,5,2,1,0,0,1,0,0,3,
632812441,7,6,0,3,0,2,4,1,2,4,2,1,2,1,0,2,0,3,2,3,
632812442,7,6,0,1,0,2,1,0,0,4,0,0,2,0,3,1,0,3,4,3,
632812443,9,8,0,2,0,0,5,1,2,1,3,1,1,1,1,1,0,0,2,4,
632812444,8,4,1,2,0,0,1,1,0,3,1,0,0,1,0,0,0,5,5,3,
632812445,6,3,1,3,1,1,1,1,0,1,3,0,2,2,0,2,2,3,7,1,
632812446,16,5,1,1,1,1,2,2,1,4,1,1,1,0,0,1,0,1,7,3,
632812447,14,7,0,0,0,0,3,0,2,5,1,1,0,2,0,2,0,2,5,1,
632812448,5,4,3,1,1,2,3,0,0,5,1,0,1,0,2,0,0,3,5,1,
632812449,12,4,1,1,0,3,1,1,2,2,4,0,3,1,1,2,0,0,5,1,
632812450,7,5,0,2,1,3,3,0,2,4,1,2,3,0,1,0,2,0,5,1,
632812451,10,3,1,0,0,3,1,1,1,2,0,2,0,1,0,0,0,1,3,3,
632812452,14,2,0,2,0,1,0,1,1,5,0,0,2,0,1,0,0,0,9,1,
632812453,9,2,1,2,0,0,1,0,3,1,3,0,2,3,0,0,0,0,5,
632812454,13,3,1,1,0,0,2,2,2,0,2,0,3,0,0,2,0,4,5,3,
632812455,9,4,1,2,1,2,2,2,0,3,3,0,1,2,0,2,1,0,2,3,
632812456,13,11,1,3,2,0,2,0,1,0,2,0,1,1,1,1,0,0,8,
632812457,6,9,2,0,1,1,2,3,0,4,3,1,1,0,2,1,0,3,7,1,
632812458,19,7,0,1,3,5,2,1,2,1,3,2,1,2,0,1,1,5,3,
632812459,7,10,2,0,1,3,2,0,1,2,1,1,0,0,3,3,1,1,3,3,
632812460,14,7,3,2,1,2,0,1,3,2,4,1,0,1,1,1,0,0,4,1,
632812461,5,6,0,1,1,2,2,3,2,1,0,3,0,0,0,0,0,0,6,2,
632812462,7,12,1,2,2,2,3,2,0,2,3,2,0,0,2,0,0,0,6,1,
632812463,7,6,0,2,0,0,0,0,5,2,3,0,1,2,0,1,1,1,4,1,
632812464,7,6,1,1,2,1,1,0,0,3,3,2,1,2,0,0,2,2,5,
632812465,15,6,2,0,0,0,3,0,1,2,1,4,2,0,1,1,1,1,5,2,
632812466,14,6,2,1,1,1,4,0,1,3,1,0,1,3,0,0,1,3,3,2,
632812467,8,9,1,1,1,1,3,0,3,8,2,1,0,3,0,0,1,2,4,1,
632812468,11,6,1,1,1,1,1,2,0,0,0,1,3,0,0,1,2,0,7,
632812469,10,7,1,1,2,0,2,1,3,2,0,0,1,1,3,0,1,0,3,
632812470,7,6,2,1,1,1,2,2,0,3,0,0,3,1,1,1,0,1,4,
632812471,9,8,1,2,1,2,1,2,0,3,0,4,0,2,0,1,2,1,0,1,
632812472,11,7,1,0,3,3,1,0,1,0,2,1,2,0,1,1,1,0,8,3,
632812473,8,11,5,1,1,1,2,3,2,0,2,3,0,0,1,1,0,1,4,
632812474,8,9,2,2,0,1,2,1,0,1,0,0,1,1,0,1,1,0,4,1,
632812475,12,8,0,1,2,2,3,2,2,3,0,1,1,4,1,2,2,2,7,3,
632812476,9,8,0,0,0,1,2,1,0,1,0,1,1,1,2,1,0,2,5,3,
632812477,17,2,0,2,2,0,1,0,2,3,1,5,1,3,0,2,0,0,4,1,
632812478,8,7,1,0,2,1,2,0,1,1,4,1,1,0,0,1,0,3,8,1,
632812479,7,6,3,1,1,0,0,1,1,1,0,1,0,2,0,1,0,0,4,
632812480,13,8,2,0,2,1,0,0,2,3,0,1,0,0,0,1,0,1,6,
632812481,8,9,1,2,2,2,1,0,0,1,0,0,0,0,1,1,2,0,8,1,
632812482,9,7,0,1,1,2,1,0,1,1,3,1,3,1,0,1,1,3,5,
632812483,9,7,2,2,1,1,0,2,2,2,0,0,0,0,0,1,2,2,9,1,
632812484,8,8,1,0,1,1,2,0,3,2,1,3,0,1,0,0,0,1,5,3,
632812485,13,7,2,1,0,1,0,0,2,2,1,0,0,0,0,1,2,3,6,
632812486,18,7,0,0,1,2,0,0,1,2,2,1,1,0,0,1,1,3,2,
632812487,12,4,1,1,2,2,4,0,1,4,2,1,2,0,0,2,2,1,4,
632812488,6,6,1,2,0,1,3,3,0,0,1,2,2,1,2,1,1,1,14,
632812489,9,8,0,2,0,2,3,0,4,2,3,1,4,0,1,1,1,2,5,2,
632812490,7,8,3,1,0,2,1,1,3,2,2,1,0,3,0,0,1,3,7,2,
632812491,6,6,2,1,1,1,0,1,0,3,0,2,3,1,0,1,1,1,7,
632812492,10,5,2,3,1,1,2,1,1,3,1,3,1,0,0,0,1,0,7,1,
632812493,10,4,3,1,1,4,1,1,2,4,3,0,0,0,0,0,1,2,9,
632812494,9,5,0,2,2,0,1,1,0,2,2,2,3,0,1,1,0,0,7,1,
632812495,6,5,0,4,0,0,1,3,3,1,1,0,2,1,1,0,1,3,6,
632812496,14,5,1,0,0,2,2,0,0,3,0,3,0,1,2,0,1,0,5,3,
632812497,8,5,4,1,0,0,2,1,2,2,2,2,2,1,2,3,2,1,9,
632812498,17,5,0,4,0,1,2,0,2,1,1,4,0,1,1,0,1,0,2,
632812499,8,8,1,3,1,0,1,1,0,2,0,1,1,0,3,0,0,1,10,1,
632812500,12,7,1,1,2,1,1,2,0,1,1,0,1,1,0,0,2,1,2,1,
632812501,8,7,2,2,1,1,4,4,2,2,2,0,0,0,0,0,0,3,10,2,
632812502,12,4,1,0,2,3,0,1,2,2,3,2,1,3,2,0,1,0,4,
632812503,13,6,0,6,1,0,3,0,1,1,3,0,2,1,1,1,1,1,2,1,
632812504,10,6,2,3,1,2,2,1,2,1,0,0,2,4,0,1,1,0,6,
632812505,13,7,1,1,0,2,0,2,0,0,2,0,2,1,1,0,0,1,5,
632812506,10,2,2,0,0,1,5,1,1,3,0,1,1,0,0,2,0,1,6,2,
632812507,9,5,3,0,1,2,3,1,1,4,1,0,2,1,1,0,1,0,4,1,
632812508,15,2,0,0,2,1,1,2,2,3,1,1,4,0,0,0,1,1,3,1,
632812509,13,5,1,1,0,3,1,0,1,3,1,1,0,1,0,3,2,1,10,2,
632812510,10,9,0,0,0,0,2,1,3,1,0,0,3,0,0,0,1,0,3,
632812511,13,5,1,1,2,2,1,1,2,3,1,1,1,0,0,2,0,1,5,
632812512,11,14,0,3,0,1,5,0,1,2,2,0,1,1,0,0,1,1,5,
632812513,6,7,1,2,0,1,1,2,1,1,1,0,1,0,1,2,1,1,5,2,
632812514,7,7,1,0,7,1,0,1,2,0,1,0,1,0,0,2,0,0,8,
632812515,7,9,2,2,2,4,1,1,2,4,3,1,0,2,0,1,0,1,2,1,
632812516,11,12,2,1,2,1,3,3,2,0,1,0,1,0,2,1,0,4,7,4,
632812517,8,9,2,2,0,3,2,2,1,1,2,1,0,0,0,1,2,1,7,4,
632812518,7,5,1,2,0,1,1,1,0,0,1,0,1,1,3,4,1,2,5,3,
632812519,9,6,1,0,2,3,0,2,3,1,0,0,0,2,0,0,1,0,8,1,
632812520,8,8,1,1,0,1,0,0,1,3,1,0,0,0,4,1,0,3,7,
632812521,6,4,3,2,1,0,2,1,0,2,0,1,2,0,0,1,0,0,8,1,
632812522,7,6,2,1,1,0,0,3,3,4,5,0,2,0,1,3,1,0,6,2,
632812523,15,8,0,1,2,2,0,0,1,1,1,1,2,0,0,1,2,0,7,2,
632812524,10,4,0,2,0,4,1,1,0,3,0,0,1,1,1,0,2,0,6,1,
632812525,19,2,0,3,0,1,4,1,0,2,1,0,1,2,1,1,0,0,4,1,
632812526,8,4,0,1,0,2,2,0,3,3,3,2,0,0,0,0,1,0,1,3,
632812527,18,7,2,2,0,1,1,1,0,1,2,3,0,1,3,1,0,2,4,3,
632812528,8,1,0,3,1,0,0,1,0,1,2,1,0,2,0,0,0,3,10,1,
632812529,16,2,0,1,0,1,0,1,1,2,3,1,0,2,1,2,1,0,7,1,
632812530,18,5,2,1,1,3,0,2,2,0,0,1,2,1,1,1,0,2,2,1,
632812531,14,6,2,0,2,1,0,0,2,2,1,1,0,1,0,0,0,1,3,1,
632812532,11,6,1,0,0,1,2,3,3,1,2,1,3,0,0,2,2,0,9,1,
632812533,8,15,1,1,0,2,2,0,0,2,1,2,1,2,2,0,1,2,5,
632812534,12,11,0,0,2,1,0,0,0,2,2,0,0,1,0,0,1,1,2,3,
632812535,11,10,1,1,0,1,2,0,0,5,1,2,1,0,0,2,2,0,4,1,
632812536,8,7,0,2,2,1,1,0,0,3,1,0,2,1,0,0,0,0,5,1,
632812537,13,8,2,1,0,1,2,0,4,2,0,1,1,1,2,1,0,1,4,1,
632812538,11,8,2,4,3,0,0,0,2,2,1,0,0,1,1,2,1,0,2,2,
632812539,14,3,1,1,0,3,1,0,4,1,1,0,1,2,0,1,0,0,4,
632812540,13,7,1,2,1,2,2,2,1,2,0,0,1,0,0,2,1,3,1,1,
632812541,8,5,2,0,0,2,1,3,2,2,2,0,2,1,1,2,2,1,3,
632812542,7,3,0,2,2,0,1,2,4,1,1,3,0,0,1,3,0,1,2,1,
632812543,12,8,3,1,3,2,0,1,0,2,3,2,1,1,0,0,1,1,5,1,
632812544,10,3,2,3,1,1,0,0,3,0,2,0,0,1,2,1,0,0,9,1,
632812545,14,3,2,3,2,1,1,0,2,2,0,0,2,0,1,3,1,0,5,
632812546,9,5,3,1,1,2,2,2,1,2,2,0,0,0,0,0,1,3,2,2,
632812547,12,7,1,1,1,4,0,1,2,0,1,2,0,0,3,0,2,1,4,2,
632812548,10,7,0,2,1,2,0,1,0,1,2,0,1,2,2,1,0,2,6,4,
632812549,6,7,3,1,2,2,5,5,2,2,1,1,0,1,0,2,3,2,5,2,
632812550,13,14,1,0,1,2,1,2,1,2,2,0,2,1,0,2,0,0,5,2,
632812551,13,4,3,0,0,3,1,1,1,0,0,1,0,0,0,0,0,1,7,1,
632812552,8,4,2,0,0,5,1,0,2,3,3,1,0,3,1,1,0,5,3,
632812553,9,6,1,2,1,2,2,0,0,4,1,0,0,2,2,1,0,1,6,
632812554,8,7,4,1,1,1,2,0,1,3,3,0,3,1,1,1,0,2,2,
632812555,14,14,2,2,0,1,3,0,1,3,1,0,1,1,0,1,2,0,9,5,
632812556,8,4,5,4,2,0,2,0,0,6,2,0,0,1,0,0,0,1,6,2,
632812557,12,9,1,0,1,1,1,1,0,2,2,0,0,0,0,1,2,2,4,1,
632812558,9,9,0,1,3,1,1,3,0,3,3,1,1,0,0,2,3,5,5,2,
