,="["&(COLUMN(B1)-2)*10&".."&(COLUMN(B1)-1)*10&")"
632525217,3,7,5,3,7,10,3,
632525218,2,7,6,10,7,5,2,
632525219,8,5,3,7,3,10,3,
632525220,6,6,8,9,16,4,4,
632525221,9,14,4,16,6,5,3,
632525222,4,9,5,9,10,11,1,
632525223,9,12,10,10,7,6,4,
632525224,8,7,7,10,10,7,4,
632525225,4,5,4,12,10,9,2,
632525226,4,5,4,14,6,9,3,
632525227,6,13,4,0,5,8,2,
632525228,5,10,6,1,13,1,4,
632525229,5,8,6,6,8,3,5,
632525230,6,7,3,8,7,5,8,
632525231,7,6,5,2,7,8,4,
632525232,12,5,3,9,9,3,2,
632525233,7,6,4,7,6,9,0,1,
632525234,10,7,2,5,9,3,6,
632525235,6,8,7,10,6,13,2,
632525236,6,12,9,3,9,7,3,
632525237,4,7,1,2,16,7,1,
632525238,5,7,8,7,10,6,3,
632525239,10,7,6,11,6,8,1,
632525240,8,10,5,3,7,9,3,
632525241,6,9,0,11,10,8,1,
632525242,10,7,7,4,9,7,2,
632525243,4,7,8,5,5,8,5,
632525244,10,10,2,9,9,6,0,1,
632525245,7,7,4,5,6,5,4,
632525246,4,9,5,7,2,2,2,
632525247,3,13,4,7,10,11,1,
632525248,10,7,5,2,8,7,3,
632525249,4,8,4,13,9,5,3,
632525250,11,15,5,2,16,8,
632525251,5,7,3,8,7,9,5,
632525252,11,5,3,6,13,9,3,
632525253,9,10,2,7,8,9,2,1,
632525254,6,4,8,7,6,9,
632525255,5,11,6,8,6,6,4,
632525256,9,8,9,8,8,6,2,
632525257,12,5,9,7,2,4,3,
632525258,4,7,11,8,6,10,3,
632525259,6,5,6,9,2,5,1,
632525260,9,9,4,5,12,7,1,
632525261,6,11,6,10,3,8,4,
632525262,11,5,2,4,8,7,1,
632525263,0,11,5,5,10,6,1,
632525264,4,5,5,8,11,7,3,
632525265,4,10,3,17,10,5,
632525266,6,7,7,10,12,10,1,
632525267,9,7,1,8,7,6,4,
632525268,9,5,2,15,2,8,1,
632525269,3,12,7,8,6,8,4,1,
632525270,9,14,7,6,3,5,2,
632525271,6,9,7,6,8,5,1,
632525272,9,11,7,4,2,10,5,
632525273,5,9,4,12,6,4,2,
632525274,9,5,3,9,10,2,1,
632525275,11,15,2,9,14,8,2,
632525276,5,10,5,10,9,8,5,
632525277,6,7,5,4,13,6,
632525278,8,5,6,13,5,9,4,
632525279,8,9,5,4,6,6,2,
632525280,9,7,4,8,7,18,1,
632525281,4,6,5,4,7,5,2,1,
632525282,8,10,5,4,7,7,1,1,
632525283,7,7,2,13,4,7,3,
632525284,5,10,2,6,3,13,1,
632525285,2,6,7,6,11,9,3,
632525286,5,10,2,6,11,2,
632525287,9,8,2,7,9,5,2,1,
632525288,12,8,3,12,5,2,5,
632525289,4,9,7,6,9,7,3,
632525290,3,5,8,8,6,5,2,
632525291,6,9,2,13,14,8,2,
632525292,7,6,3,3,11,5,3,
632525293,6,7,3,6,6,6,6,
632525294,9,7,5,7,4,4,6,
632525295,5,8,8,3,10,4,3,
632525296,9,9,3,8,7,6,5,
632525297,6,12,5,8,8,8,1,
632525298,6,8,9,6,8,9,1,
632525299,8,10,5,7,9,11,9,
632525300,10,13,5,6,9,4,3,
632525301,4,11,6,4,9,7,2,
632525302,10,7,5,9,6,6,2,
632525303,2,11,7,3,5,17,3,
632525304,2,11,1,7,11,6,1,
632525305,5,7,6,9,1,7,4,
632525306,5,9,5,9,4,12,4,
632525307,11,8,5,8,11,6,3,
632525308,8,5,2,7,12,6,5,
632525309,5,1,8,11,6,17,2,
632525310,9,9,4,6,8,7,3,
632525311,2,10,3,5,4,8,3,
632525312,5,12,2,8,7,5,5,
632525313,7,9,1,11,12,8,7,
632525314,3,11,8,5,6,3,1,
632525315,14,14,3,6,8,5,2,
632525316,3,14,4,17,6,5,2,
632525317,5,8,5,2,7,9,8,
632525318,13,7,6,7,6,9,2,
632525319,8,12,4,5,10,2,7,
632525320,10,13,6,7,5,5,3,
632525321,4,13,1,7,3,6,1,
632525322,10,12,6,8,12,8,1,
632525323,4,6,7,5,15,8,1,
632525324,8,6,4,13,9,5,4,
632525325,5,8,3,5,10,3,5,
632525326,7,12,4,11,16,3,0,1,
632525327,5,4,7,8,8,11,2,
632525328,7,8,4,9,1,10,8,
632525329,2,6,5,7,10,14,4,
632525330,7,10,5,4,10,7,3,1,
632525331,3,11,6,8,14,8,3,
632525332,5,4,3,15,2,7,3,
632525333,9,6,7,7,3,6,2,
632525334,5,11,7,6,6,10,1,
632525335,5,6,10,7,12,9,
632525336,7,4,2,9,9,9,
632525337,6,6,2,8,9,5,5,
632525338,6,6,6,8,11,5,
632525339,8,8,5,12,7,7,6,
632525340,7,5,6,8,11,11,2,
632525341,4,8,4,9,8,7,4,
632525342,4,14,1,6,7,6,4,
632525343,8,6,11,6,10,8,1,
632525344,3,11,3,3,9,10,5,
632525345,9,11,6,6,8,6,1,
632525346,8,5,6,10,4,8,2,
632525347,6,12,10,6,0,4,3,1,
632525348,3,4,5,11,8,5,4,
632525349,3,7,5,6,12,7,3,
632525350,2,6,2,6,12,7,3,
632525351,8,19,4,7,15,7,3,
632525352,6,9,9,5,8,10,
632525353,4,5,6,5,9,15,2,
632525354,11,7,8,11,4,9,6,
632525355,7,7,2,10,8,12,8,
632525356,9,5,4,6,9,5,2,
632525357,7,5,3,4,10,6,3,
632525358,7,9,4,3,6,5,5,
632525359,11,8,6,6,9,6,4,
632525360,8,13,6,6,6,12,3,
632525361,7,9,3,10,8,11,4,
632525362,10,7,4,13,10,6,4,
632525363,8,6,10,6,6,6,3,
632525364,7,9,5,9,8,12,2,
632525365,10,7,6,15,7,10,6,
632525366,10,18,3,4,9,10,1,
632525367,5,8,8,4,5,13,4,
632525368,6,13,9,3,11,6,
632525369,4,1,8,11,10,9,6,
632525370,8,8,4,9,2,10,1,
632525371,7,20,4,5,9,9,1,
632525372,7,9,2,9,12,7,2,
632525373,6,14,10,10,5,4,2,
632525374,9,5,6,9,4,5,
632525375,8,12,15,6,10,13,3,
632525376,11,8,7,6,8,6,8,
632525377,7,13,2,6,7,8,8,
632525378,4,7,8,5,7,6,3,
632525379,6,9,4,12,7,11,4,
632525380,5,9,0,4,6,3,4,
632525381,6,12,0,5,4,8,
632525382,5,7,6,5,8,9,2,
632525383,8,7,7,2,4,11,
632525384,9,6,5,4,11,8,4,
632525385,9,8,7,3,8,7,6,
632525386,6,8,6,9,8,4,
632525387,10,10,2,3,12,8,2,
632525388,9,10,4,7,4,9,
632525389,7,10,5,3,11,12,2,
632525390,13,5,8,7,11,7,2,
632525391,3,4,10,3,11,5,2,
632525392,5,10,3,10,5,7,7,
632525393,9,5,4,8,8,10,1,
632525394,12,0,6,4,2,10,
632525395,8,16,3,2,12,8,5,
632525396,8,14,7,9,9,4,3,
632525397,7,12,4,0,7,7,1,
632525398,2,10,4,8,9,5,5,
632525399,5,8,7,6,14,5,1,
632525400,3,11,5,7,11,4,6,
632525401,7,6,2,6,13,11,2,
632525402,6,6,11,11,7,5,7,
632525403,5,11,6,7,6,5,3,
632525404,2,5,6,8,10,8,1,
632525405,6,8,9,6,9,7,2,
632525406,9,6,9,5,13,4,5,
632525407,4,7,3,8,9,4,1,
632525408,9,8,8,5,7,10,4,
632525409,8,14,7,6,5,9,3,1,
632525410,4,5,5,13,10,5,4,
632525411,11,13,5,7,7,8,2,
632525412,10,2,6,10,16,16,
632525413,10,16,5,5,12,6,4,
632525414,5,11,6,5,4,9,1,
632525415,6,7,4,4,10,8,2,
632525416,10,5,4,5,6,9,2,
632525417,3,7,6,7,10,9,5,
632525418,4,11,6,5,13,4,1,2,
632525419,3,4,10,14,8,2,
632525420,3,10,7,6,9,6,6,
632525421,2,12,2,5,10,4,2,
632525422,7,11,4,4,5,7,
632525423,2,11,6,8,4,9,2,
632525424,2,13,5,10,7,9,2,
632525425,5,6,4,4,9,4,9,
632525426,14,7,1,6,16,6,3,
632525427,2,8,4,10,7,8,5,
632525428,5,8,6,10,4,5,5,
632525429,7,7,11,6,5,10,1,
632525430,4,4,3,9,9,7,1,
632525431,2,2,2,8,5,14,2,
632525432,9,11,7,10,13,9,4,
632525433,9,9,4,8,8,7,2,
632525434,9,7,6,11,6,16,2,1,
632525435,6,10,11,2,12,8,12,
632525436,7,9,2,8,5,12,3,
632525437,6,9,9,3,3,4,7,
632525438,8,10,4,9,6,5,5,
632525439,7,13,5,8,4,8,4,
632525440,8,10,5,3,8,8,2,
632525441,4,13,2,8,11,10,1,
632525442,8,8,5,6,7,6,2,1,
632525443,6,6,13,8,4,1,3,1,
632525444,10,5,7,8,5,13,3,
632525445,3,13,3,4,7,6,5,1,
632525446,1,10,2,12,6,7,3,
632525447,6,3,4,7,8,5,5,
632525448,5,9,8,6,6,8,3,
632525449,8,11,9,6,8,5,6,
632525450,7,8,3,4,6,6,4,
632525451,3,7,3,7,9,7,3,
632525452,7,10,4,8,9,7,3,
632525453,9,18,5,8,5,7,6,
632525454,5,5,4,9,4,2,4,1,
632525455,8,12,3,5,15,9,3,
632525456,5,5,6,4,10,5,
632525457,8,10,0,7,13,6,3,
632525458,4,11,2,10,16,5,1,
632525459,3,9,5,5,10,6,2,
632525460,7,5,12,8,12,5,2,
632525461,3,11,9,7,11,8,2,
632525462,7,6,12,10,6,5,2,
632525463,5,8,11,8,6,8,5,
632525464,8,12,5,7,7,8,5,
632525465,4,8,1,6,6,8,4,
632525466,3,14,8,7,10,8,3,
632525467,6,12,3,8,6,7,1,
632525468,9,3,3,8,7,10,2,
632525469,5,6,4,11,16,7,2,
632525470,4,3,4,6,8,16,1,
632525471,5,5,3,6,12,4,3,
632525472,5,10,11,8,8,2,3,
632525473,6,9,6,6,15,4,9,
632525474,6,10,9,8,15,13,2,
632525475,5,8,6,3,6,3,7,
632525476,3,9,3,4,14,2,3,
632525477,7,11,6,5,8,9,5,
632525478,9,8,5,10,8,4,4,
632525479,3,16,14,9,4,2,1,
632525480,8,14,6,11,6,9,1,
632525481,6,12,9,6,6,10,2,
632525482,7,12,9,2,12,4,4,
632525483,2,9,7,6,8,5,4,
632525484,8,13,10,5,9,5,4,
632525485,7,11,1,6,8,12,4,
632525486,5,6,4,7,10,10,2,
632525487,5,7,6,1,6,10,5,
632525488,10,10,8,14,5,7,3,
632525489,4,12,4,10,10,8,4,1,
632525490,9,5,4,4,10,13,5,
632525491,3,7,4,6,2,9,5,
632525492,1,8,8,7,7,2,2,
632525493,5,7,7,6,10,7,5,
632525494,4,8,3,8,7,8,3,
632525495,8,6,10,6,8,7,3,
632525496,6,14,3,11,7,7,1,
632525497,8,6,7,8,7,2,1,
632525498,2,8,9,8,4,8,1,
632525499,8,9,5,3,15,13,3,
632525500,7,8,7,9,6,6,1,
632525501,6,11,5,9,7,5,4,
632525502,5,3,3,7,3,10,4,
632525503,8,10,2,10,5,7,4,
632525504,6,6,4,10,7,7,1,
632525505,4,7,5,6,7,8,3,
632525506,8,11,3,7,9,8,2,
632525507,9,7,4,4,5,8,0,1,
632525508,4,4,0,6,13,5,6,
632525509,7,5,11,3,12,6,5,1,
632525510,3,4,7,8,10,3,
632525511,5,6,5,9,8,9,4,
632525512,4,10,2,6,13,7,2,
632525513,2,7,7,5,6,8,4,
632525514,3,11,9,12,7,7,2,
632525515,5,6,6,16,5,15,6,1,
632525516,5,8,2,15,7,8,6,
632525517,4,7,8,4,3,6,
632525518,4,5,3,12,7,9,1,
632525519,10,11,2,7,7,5,1,
632525520,11,8,5,6,7,5,3,
632525521,8,11,3,12,5,9,1,
632525522,11,8,5,2,8,2,3,
632525523,8,16,6,3,6,12,2,
632525524,10,10,3,8,8,2,6,
632525525,10,7,3,6,6,10,4,
632525526,8,11,5,5,12,12,1,
632525527,4,8,7,7,8,14,1,
632525528,4,9,8,6,5,5,4,1,
632525529,7,8,8,9,4,4,3,
632525530,5,6,9,3,7,3,1,
632525531,6,7,5,6,11,7,2,
632525532,7,9,5,6,6,5,1,
632525533,4,9,5,5,14,2,2,
632525534,13,12,9,3,9,9,5,
632525535,6,3,6,6,7,3,5,
632525536,5,4,10,9,7,4,4,
632525537,13,13,12,6,2,12,2,
632525538,4,6,6,11,7,10,5,
632525539,6,7,10,8,3,6,4,
632525540,11,3,3,11,10,4,3,
632525541,5,12,2,5,5,6,5,
632525542,5,0,5,18,1,2,3,
632525543,10,10,2,3,5,4,3,
632525544,7,5,4,8,5,13,2,1,
632525545,7,7,3,14,7,9,2,
632525546,4,12,6,12,7,4,
632525547,5,6,4,7,3,12,2,
632525548,3,8,5,3,4,4,4,
632525549,10,6,5,7,3,4,3,
632525550,5,14,4,7,7,7,3,
632525551,6,5,5,6,1,5,2,
632525552,13,5,6,3,4,6,2,
632525553,4,10,4,6,8,15,1,
632525554,4,9,4,15,9,5,3,
632525555,3,5,6,8,4,8,3,
632525556,9,12,6,7,13,8,4,
632525557,4,10,4,7,10,7,1,
632525558,1,9,1,12,8,9,
632525559,5,9,6,8,6,5,3,
632525560,4,16,2,5,8,7,5,
632525561,1,6,3,6,5,9,1,
632525562,8,6,6,12,3,4,2,
632525563,8,6,3,10,8,9,5,
632525564,12,8,4,3,9,10,4,
632525565,10,14,7,4,9,7,2,
632525566,8,2,8,4,10,11,3,
632525567,7,6,4,6,14,5,2,
632525568,5,7,7,4,10,8,2,
632525569,9,4,6,9,15,4,4,
632525570,9,10,9,8,10,7,2,1,
632525571,6,6,12,15,6,8,4,
632525572,7,9,10,9,6,6,2,1,
632525573,5,7,6,7,12,5,1,
632525574,11,6,3,12,7,11,2,
632525575,7,4,6,10,4,9,1,
632525576,6,2,6,7,8,9,5,
632525577,5,9,10,5,5,8,2,
632525578,6,4,4,4,10,10,1,
632525579,4,7,3,2,9,3,5,
632525580,4,6,4,6,4,7,3,
632525581,6,14,8,0,7,13,2,
632525582,4,5,8,7,4,10,1,
632525583,4,12,6,9,7,15,1,
632525584,9,8,4,7,9,7,1,
632525585,10,11,6,11,9,4,1,
632525586,10,10,3,11,9,4,2,
632525587,6,10,6,15,6,8,3,
632525588,11,8,6,7,12,5,5,1,
632525589,3,9,6,5,9,6,2,
632525590,9,11,3,6,8,8,4,
632525591,7,14,9,5,10,13,2,
632525592,1,12,5,8,14,1,2,
632525593,4,9,12,3,8,6,3,
632525594,7,5,5,10,5,7,4,
632525595,5,2,2,6,8,6,2,
632525596,2,8,5,7,11,7,4,
632525597,6,11,6,10,6,9,
632525598,8,8,7,9,7,2,1,
632525599,5,7,7,2,8,4,4,
632525600,4,4,9,10,10,15,1,
632525601,8,12,5,6,8,4,6,
632525602,9,7,4,11,12,0,3,
632525603,10,6,3,8,5,2,1,
632525604,2,10,4,12,8,0,2,
632525605,11,7,5,3,4,11,2,
632525606,10,9,7,7,9,8,2,1,
632525607,3,8,8,8,11,1,3,
632525608,3,10,7,5,8,13,1,
632525609,4,16,4,3,5,10,3,
632525610,2,10,4,8,8,5,6,
632525611,0,7,7,5,5,5,5,
632525612,5,5,5,5,9,9,1,
632525613,14,8,0,8,8,9,3,
632525614,5,10,5,12,6,5,2,
632525615,10,8,2,14,9,7,1,
632525616,10,11,6,3,11,2,
632525617,4,17,6,2,14,5,2,
632525618,4,6,12,13,6,4,4,
632525619,4,10,4,7,12,8,3,
632525620,5,12,3,7,8,12,2,
632525621,5,9,6,7,4,10,2,
632525622,8,6,4,8,11,6,2,
632525623,3,7,4,5,8,7,
632525624,4,6,2,11,3,14,1,
632525625,4,13,4,2,4,13,2,
632525626,5,12,3,9,3,8,2,
632525627,3,7,8,7,4,4,2,2,
632525628,4,3,7,2,9,7,2,1,
632525629,8,10,4,6,10,4,6,
632525630,6,6,3,4,7,7,3,1,
632525631,4,4,4,5,10,7,2,
632525632,6,14,5,9,10,8,2,
632525633,8,4,10,4,14,10,2,
632525634,10,7,5,8,8,4,3,
632525635,7,8,8,3,8,6,
632525636,9,12,1,23,9,8,2,
632525637,7,15,6,9,4,4,1,
632525638,4,8,13,10,5,9,6,
632525639,2,12,3,5,8,6,2,
632525640,9,8,1,7,7,9,6,
632525641,6,10,9,7,4,7,0,1,
632525642,6,5,9,3,7,0,2,
632525643,6,6,4,2,3,14,3,
632525644,5,7,13,3,10,8,3,
632525645,12,3,4,6,1,12,2,
632525646,7,6,10,5,12,5,5,
632525647,10,12,5,6,7,7,4,
632525648,6,5,6,5,11,3,4,
632525649,6,5,7,4,4,11,7,
632525650,6,10,8,1,7,11,2,
632525651,2,8,4,10,2,9,1,
632525652,8,10,2,11,4,10,5,
632525653,9,10,3,10,4,8,3,
632525654,10,13,0,7,11,4,3,
632525655,1,7,6,7,7,8,2,
632525656,10,10,7,4,13,2,5,
632525657,2,8,9,4,6,3,4,
632525658,4,2,5,5,8,13,9,
632525659,7,7,4,4,6,2,2,
632525660,7,7,11,4,4,8,2,
632525661,9,9,5,6,9,15,4,1,
632525662,4,9,6,1,7,8,1,1,
632525663,3,6,5,6,8,11,6,
632525664,1,12,10,5,11,4,
632525665,3,7,5,6,10,9,1,
632525666,5,9,0,7,8,8,2,
632525667,4,9,3,3,5,11,1,
632525668,8,6,2,6,4,8,
632525669,6,6,8,6,13,4,3,
632525670,10,4,6,11,9,9,2,
632525671,6,7,5,11,9,7,1,
632525672,5,7,6,4,11,5,4,
632525673,5,7,5,7,9,10,1,
632525674,7,4,7,6,10,5,4,
632525675,12,7,3,10,12,8,
632525676,6,7,8,2,9,7,3,
632525677,5,6,8,14,5,4,1,
632525678,4,13,5,8,5,6,1,
632525679,11,7,9,6,12,4,1,
632525680,3,5,5,9,16,11,
632525681,4,11,11,9,5,5,4,
632525682,4,14,4,10,5,5,4,
632525683,8,9,1,10,7,8,4,
632525684,6,15,8,8,7,5,4,
632525685,5,9,5,13,6,6,1,
632525686,6,6,9,2,5,7,7,
632525687,3,7,7,3,4,13,1,
632525688,4,13,3,6,3,6,5,
632525689,6,10,4,5,5,9,3,
632525690,8,10,8,5,8,8,3,
632525691,6,11,3,6,9,9,5,
632525692,7,8,2,5,10,1,4,
632525693,7,11,4,5,4,8,1,
632525694,9,10,4,6,14,3,1,
632525695,4,13,7,9,7,8,1,
632525696,6,16,4,8,10,6,5,
632525697,7,8,6,4,15,10,1,
632525698,11,7,6,12,3,6,3,
632525699,13,8,2,8,13,7,4,
632525700,9,9,2,8,10,9,6,
632525701,7,11,4,13,4,9,4,
632525702,9,8,0,7,7,8,7,
632525703,4,5,5,6,9,9,8,
632525704,6,10,13,1,16,8,1,
632525705,6,8,4,12,13,7,3,
632525706,8,12,4,3,14,16,1,
632525707,11,9,4,8,8,8,6,
632525708,3,5,3,9,9,8,2,
632525709,8,9,4,4,2,7,3,
632525710,6,9,8,6,3,7,4,
632525711,7,5,6,5,10,4,4,
632525712,12,6,4,5,6,11,3,
632525713,10,6,4,8,5,12,5,
632525714,8,9,5,7,6,6,2,
632525715,11,13,4,4,19,9,1,
632525716,5,10,7,5,7,8,1,
632525717,9,11,8,9,8,3,5,
632525718,5,10,9,6,9,10,6,
632525719,7,13,4,11,5,5,1,
632525720,4,9,6,7,7,5,3,
632525721,2,7,6,3,7,8,2,
632525722,9,11,6,13,4,13,3,
632525723,6,10,13,6,8,9,2,
632525724,6,4,5,13,7,9,4,
632525725,8,11,5,11,6,10,2,
632525726,3,9,7,8,13,9,1,
632525727,5,6,2,9,10,6,4,
632525728,9,6,6,5,13,2,2,
632525729,7,9,7,7,8,8,3,
632525730,4,3,13,3,5,8,2,
632525731,4,10,4,5,14,9,1,1,
632525732,5,3,2,2,7,6,4,
632525733,7,7,1,8,8,9,2,
632525734,2,8,8,8,10,5,3,
632525735,6,6,9,2,13,4,
632525736,9,7,3,10,9,8,4,
632525737,3,22,3,10,5,8,5,
632525738,4,7,7,8,6,4,7,
632525739,0,10,8,10,10,5,1,
632525740,6,9,6,7,8,5,3,
632525741,4,6,4,8,5,5,3,
632525742,1,14,4,16,6,10,
632525743,4,4,9,2,9,4,1,
632525744,9,10,6,4,6,5,3,
632525745,9,9,5,9,5,5,4,
632525746,5,13,5,7,7,8,2,
632525747,3,14,6,5,10,7,2,
632525748,6,7,3,5,8,8,4,
632525749,11,5,7,8,5,8,3,
632525750,2,11,6,7,7,3,3,
632525751,3,6,4,7,9,5,2,
632525752,3,8,3,6,2,5,1,
632525753,6,5,10,13,10,12,2,
632525754,10,9,9,7,11,9,3,
632525755,2,8,4,5,9,9,2,
632525756,8,12,5,6,8,4,3,
632525757,10,13,7,7,7,7,
632525758,3,8,13,4,13,9,2,
632525759,13,10,4,11,7,8,1,
632525760,8,11,5,4,12,3,1,
632525761,0,9,0,1,5,7,
632525762,8,9,6,3,9,8,1,
632525763,7,16,2,3,6,11,
632525764,7,9,5,4,6,6,5,
632525765,5,6,9,1,7,3,6,
632525766,6,9,9,4,8,14,3,
632525767,4,5,2,8,8,8,2,
632525768,4,8,5,6,10,14,3,
632525769,5,4,3,7,7,14,4,
632525770,7,9,1,2,12,12,3,1,
632525771,2,10,2,13,4,3,2,
632525772,2,8,8,4,8,8,2,
632525773,10,12,6,2,6,7,
632525774,6,12,7,4,9,13,3,
632525775,7,9,2,2,7,6,2,
632525776,6,8,4,10,15,9,4,
632525777,10,4,3,6,4,6,1,1,
632525778,4,9,6,9,7,11,0,1,
632525779,4,15,6,3,10,7,2,
632525780,4,5,6,6,10,4,
632525781,1,4,5,6,8,8,4,1,
632525782,5,8,3,8,12,3,5,
632525783,7,6,2,5,7,10,2,
632525784,8,10,2,6,9,6,2,
632525785,10,8,5,8,11,4,5,
632525786,4,8,4,5,7,8,4,
632525787,6,6,6,3,6,10,
632525788,9,7,2,5,7,5,5,
632525789,9,10,4,3,8,8,5,1,
632525790,5,10,7,4,14,9,1,
632525791,4,12,2,13,7,3,7,
632525792,7,7,5,11,7,9,3,
632525793,9,7,4,8,7,8,2,
632525794,8,16,6,7,9,8,5,
632525795,1,14,2,10,14,9,4,
632525796,6,12,6,0,4,4,3,
632525797,5,3,11,4,7,7,5,
632525798,3,3,8,5,4,5,3,
632525799,3,7,10,6,5,11,1,
632525800,4,9,7,11,4,8,5,
632525801,4,12,9,8,5,5,5,
632525802,5,6,10,3,5,3,2,
632525803,11,6,4,3,11,15,3,
632525804,5,13,7,3,9,4,2,
632525805,8,12,3,8,5,3,5,
632525806,4,9,9,6,12,7,3,
632525807,5,3,10,4,5,6,6,
632525808,4,12,4,13,1,3,2,
632525809,3,8,6,3,7,10,3,
632525810,6,6,1,5,7,11,4,1,
632525811,8,3,7,11,8,11,1,
632525812,4,11,2,7,6,10,1,
632525813,8,8,6,9,4,8,3,
632525814,3,9,6,11,8,6,6,
632525815,7,6,2,11,8,9,1,
632525816,6,3,5,9,10,10,5,
632525817,7,6,2,12,5,8,4,
632525818,1,9,5,4,6,4,2,
632525819,7,13,11,5,10,10,1,
632525820,3,11,5,8,8,6,5,
632525821,4,12,5,1,6,6,3,
632525822,4,5,8,5,9,12,
632525823,7,5,5,5,6,3,3,
632525824,12,8,5,5,6,8,2,
632525825,6,8,4,9,10,5,5,
632525826,6,4,7,4,12,12,5,
632525827,5,11,4,4,11,13,5,1,
632525828,4,10,2,8,3,10,5,
632525829,6,8,5,5,8,8,3,
632525830,7,7,7,5,6,9,3,
632525831,10,7,5,9,4,7,
632525832,10,13,7,5,9,8,2,
632525833,13,8,10,6,8,6,4,
632525834,7,12,4,12,5,4,5,
632525835,9,2,7,6,10,1,4,
632525836,7,11,8,13,6,10,5,
632525837,5,7,11,6,5,4,2,
632525838,5,8,2,7,3,12,1,
632525839,6,9,4,8,8,8,1,
632525840,9,5,6,7,14,1,1,
632525841,8,6,8,8,9,7,3,
632525842,3,7,7,6,2,4,1,
632525843,4,14,5,10,10,8,1,
632525844,9,7,3,11,6,11,4,
632525845,4,10,3,14,12,4,5,
632525846,7,15,5,6,9,4,2,
632525847,4,5,4,6,6,7,5,
632525848,7,8,10,12,9,10,2,
632525849,10,5,5,7,12,3,6,1,
632525850,10,10,7,9,6,9,5,
632525851,5,2,9,2,6,10,3,
632525852,8,11,2,6,5,8,
632525853,7,6,7,9,11,5,3,
632525854,4,9,6,7,4,7,3,1,
632525855,7,6,6,4,10,10,1,
632525856,9,6,8,7,5,12,2,
632525857,4,10,4,10,6,3,1,
632525858,5,2,3,5,6,14,2,
632525859,7,13,3,2,6,6,2,
632525860,5,6,4,9,10,8,4,
632525861,5,7,7,8,4,7,6,
632525862,9,7,5,9,9,10,5,
632525863,8,12,11,9,2,6,3,
632525864,7,11,8,3,7,8,2,
632525865,14,6,7,3,7,3,7,
632525866,6,4,6,4,10,16,7,1,
632525867,4,7,6,6,5,15,1,
632525868,6,11,5,10,6,7,1,
632525869,3,13,7,6,10,12,3,
632525870,8,9,6,5,6,7,3,
632525871,5,9,4,8,8,7,0,1,
632525872,5,8,4,7,13,6,4,
632525873,7,7,4,1,6,4,2,
632525874,8,5,6,19,5,1,1,
632525875,11,5,4,9,5,4,4,
632525876,6,7,10,6,7,5,2,
632525877,1,3,4,6,9,8,1,
632525878,6,11,3,6,6,7,2,
632525879,6,9,3,6,5,5,4,1,
632525880,8,8,8,9,9,5,4,
632525881,5,12,5,8,10,7,2,
632525882,10,13,2,8,9,11,2,1,
632525883,6,5,9,7,5,4,6,
632525884,7,8,10,10,5,3,4,
632525885,4,6,9,3,8,7,2,
632525886,7,3,4,5,5,6,2,1,
632525887,3,7,2,5,6,8,5,
632525888,6,9,15,4,9,14,
632525889,4,8,12,5,15,8,2,
632525890,9,13,3,6,8,13,5,
632525891,4,9,1,9,7,3,4,
632525892,6,19,5,8,11,6,3,
632525893,5,10,1,8,3,14,1,
632525894,2,6,6,10,6,10,2,
632525895,10,7,4,7,7,4,2,
632525896,6,7,4,12,3,4,2,
632525897,7,7,4,5,3,4,2,
632525898,5,16,4,5,6,9,5,
632525899,7,3,6,12,8,0,6,
632525900,9,7,4,11,4,9,1,
632525901,9,4,7,4,14,5,1,1,
632525902,9,8,6,6,7,5,3,
632525903,7,7,4,5,11,4,2,
632525904,3,9,8,5,10,10,1,
632525905,6,11,6,4,7,8,
632525906,7,9,8,9,6,3,4,
632525907,8,10,3,4,15,5,2,
632525908,4,6,9,5,11,7,1,
632525909,11,4,10,7,6,9,2,
632525910,11,4,6,6,5,5,6,
632525911,9,16,3,8,9,6,4,
632525912,5,10,3,5,10,5,3,
632525913,2,5,9,9,4,10,
632525914,4,10,1,6,12,4,2,
632525915,7,12,5,6,6,5,3,
632525916,2,7,11,8,15,11,2,
632525917,5,8,3,10,11,10,
632525918,4,14,3,5,9,4,2,
632525919,1,11,2,3,6,4,4,
632525920,3,8,5,11,8,8,1,
632525921,4,7,1,5,6,8,2,
632525922,7,10,10,7,11,3,2,
632525923,3,9,6,6,5,14,3,
632525924,6,11,7,8,11,5,2,
632525925,4,5,8,14,3,7,8,
632525926,8,6,7,8,6,10,6,
632525927,8,9,5,5,6,3,8,
632525928,3,10,5,1,7,0,5,
632525929,4,11,6,9,3,3,4,
632525930,3,9,5,4,9,5,2,
632525931,4,12,5,3,9,4,3,1,
632525932,8,9,3,10,5,11,
632525933,4,7,6,8,4,6,6,
632525934,7,8,14,5,8,7,3,1,
632525935,8,9,5,8,12,6,2,
632525936,11,5,2,11,13,3,1,
632525937,2,10,2,10,5,8,5,
632525938,6,8,4,9,8,3,2,
632525939,4,10,7,7,4,7,4,
632525940,3,5,13,6,8,6,2,
632525941,4,14,5,6,7,9,1,
632525942,6,8,8,3,9,7,2,1,
632525943,6,7,4,6,13,7,7,1,
632525944,8,4,9,6,2,9,4,
632525945,6,2,14,7,6,11,
632525946,8,5,4,8,7,5,3,
632525947,6,7,8,7,5,4,
632525948,7,8,3,8,6,6,6,
632525949,4,5,3,9,7,8,7,
632525950,4,12,3,6,7,9,1,
